"","Date","hour","Account","Channel","Units","month","day","year","Day of Week","weekday","Kwh","PeakHour","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_SpeedMPH","WindDirDegrees","Conditions","Wind_Direction"
"7558",2014-11-14,13,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,294.539994,1,42.1,24.1,49,29.91,10,15,310,"Mostly Cloudy","NW"
"7559",2014-11-14,14,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,282.739995,1,44.1,22.1,42,29.93,10,13.8,310,"Mostly Cloudy","NW"
"7560",2014-11-14,15,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,264.019997,1,42.1,16,35,29.95,10,13.8,300,"Scattered Clouds","WNW"
"7561",2014-11-14,16,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,278.559994,1,39.9,17.1,40,29.97,10,10.4,290,"Scattered Clouds","WNW"
"7562",2014-11-14,17,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,232.729996,1,39,17.1,41,30.01,10,11.5,280,"Partly Cloudy","West"
"7563",2014-11-14,18,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,178.439995,1,37.9,17.1,43,30.03,10,9.2,280,"Clear","West"
"7564",2014-11-14,19,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,162.269998,1,37,19.9,50,30.05,10,13.8,290,"Clear","WNW"
"7565",2014-11-14,20,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,158.249997,0,36,21.9,57,30.07,10,10.4,290,"Clear","WNW"
"7566",2014-11-14,21,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,102.55,0,35.1,21.9,59,30.08,10,11.5,280,"Clear","West"
"7567",2014-11-14,22,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,90.8,0,34,23,64,30.09,10,8.1,280,"Clear","West"
"7568",2014-11-14,23,26908650026,"MILDRED SCHOOL 1","kWh",11,14,2014,6,0,89.88,0,33.1,21.9,64,30.1,10,8.1,290,"Clear","WNW"
"7569",2014-11-15,0,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,84.79,0,32,23,69,30.11,10,10.4,300,"Clear","WNW"
"7570",2014-11-15,1,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,82.81,0,32,23,69,30.13,10,8.1,290,"Clear","WNW"
"7571",2014-11-15,2,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,83.01,0,32,21.9,66,30.15,10,8.1,320,"Mostly Cloudy","NW"
"7572",2014-11-15,3,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,83.06,0,32,18,56,30.17,10,11.5,320,"Overcast","NW"
"7573",2014-11-15,4,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,83.35,0,30.9,19,61,30.18,10,10.4,290,"Clear","WNW"
"7574",2014-11-15,5,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,84.7,0,30,18,61,30.2,10,10.4,300,"Clear","WNW"
"7575",2014-11-15,6,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,85.57,0,30,18,61,30.22,10,9.2,300,"Clear","WNW"
"7576",2014-11-15,7,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,178.209996,1,30.9,18,59,30.25,10,9.2,320,"Clear","NW"
"7577",2014-11-15,8,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,231.939997,1,33.1,15.1,48,30.26,10,12.7,320,"Clear","NW"
"7578",2014-11-15,9,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,254.149995,1,34,15.1,46,30.26,10,9.2,280,"Clear","West"
"7579",2014-11-15,10,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,257.359995,1,35.1,15.1,44,30.26,10,9.2,290,"Scattered Clouds","WNW"
"7580",2014-11-15,11,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,260.439997,1,37,17.1,44,30.24,10,11.5,290,"Clear","WNW"
"7581",2014-11-15,12,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,261.169993,1,37.9,15.1,39,30.22,10,6.9,300,"Partly Cloudy","WNW"
"7582",2014-11-15,13,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,261.929993,1,39,14,36,30.22,10,12.7,290,"Partly Cloudy","WNW"
"7583",2014-11-15,14,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,173.779997,1,39,12,33,30.23,10,11.5,290,"Partly Cloudy","WNW"
"7584",2014-11-15,15,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,162.519996,1,39,12,33,30.24,10,8.1,310,"Partly Cloudy","NW"
"7585",2014-11-15,16,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,140.17,1,37.9,10.9,33,30.26,10,9.2,300,"Clear","WNW"
"7586",2014-11-15,17,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,124.269999,1,37,14,39,30.28,10,5.8,280,"Clear","West"
"7587",2014-11-15,18,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,120.869999,1,36,12.9,39,30.3,10,5.8,300,"Clear","WNW"
"7588",2014-11-15,19,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,118.72,1,35.1,14,42,30.32,10,8.1,290,"Clear","WNW"
"7589",2014-11-15,20,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,114.789996,0,35.1,14,42,30.32,10,6.9,280,"Clear","West"
"7590",2014-11-15,21,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,87.45,0,35.1,15.1,44,30.34,10,12.7,260,"Clear","West"
"7591",2014-11-15,22,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,82.36,0,34,18,52,30.34,10,6.9,280,"Clear","West"
"7592",2014-11-15,23,26908650026,"MILDRED SCHOOL 1","kWh",11,15,2014,7,0,82.75,0,33.1,16,50,30.34,10,10.4,290,"Clear","WNW"
"7593",2014-11-16,0,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,82.87,0,32,17.1,54,30.33,10,5.8,290,"Partly Cloudy","WNW"
"7594",2014-11-16,1,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,83.03,0,32,17.1,54,30.35,10,4.6,270,"Partly Cloudy","West"
"7595",2014-11-16,2,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,83.09,0,32,19,59,30.35,10,4.6,280,"Partly Cloudy","West"
"7596",2014-11-16,3,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,83.16,0,32,18,56,30.37,10,5.8,290,"Partly Cloudy","WNW"
"7597",2014-11-16,4,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,83.54,0,33.1,18,54,30.38,10,6.9,280,"Partly Cloudy","West"
"7598",2014-11-16,5,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,84.42,0,30,19.9,66,30.38,10,5.8,230,"Mostly Cloudy","SW"
"7599",2014-11-16,6,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,84.19,0,30.9,21,67,30.39,10,6.9,230,"Mostly Cloudy","SW"
"7600",2014-11-16,7,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,92.19,1,33.1,19,56,30.38,10,5.8,220,"Mostly Cloudy","SW"
"7601",2014-11-16,8,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,99.979999,1,35.1,19.9,54,30.38,10,8.1,210,"Overcast","SSW"
"7602",2014-11-16,9,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,116.019999,1,37.9,19,47,30.38,10,9.2,220,"Mostly Cloudy","SW"
"7603",2014-11-16,10,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,117.699999,1,37.9,19,47,30.35,10,6.9,210,"Overcast","SSW"
"7604",2014-11-16,11,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,117.849997,1,39,19,45,30.32,10,6.9,200,"Overcast","SSW"
"7605",2014-11-16,12,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,117.609999,1,41,21.9,47,30.27,10,8.1,190,"Mostly Cloudy","South"
"7606",2014-11-16,13,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,117.849996,1,41,23,49,30.26,10,8.1,210,"Overcast","SSW"
"7607",2014-11-16,14,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,101.519997,1,41,26.1,55,30.25,10,9.2,200,"Overcast","SSW"
"7608",2014-11-16,15,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,98.749998,1,41,27,57,30.25,10,11.5,190,"Overcast","South"
"7609",2014-11-16,16,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,98.709999,1,41,28,60,30.22,10,10.4,190,"Overcast","South"
"7610",2014-11-16,17,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,100.229999,1,41,28,60,30.24,10,9.2,180,"Overcast","South"
"7611",2014-11-16,18,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,98.569999,1,39.9,28.9,65,30.22,10,6.9,190,"Overcast","South"
"7612",2014-11-16,19,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,98.57,1,39.9,30,68,30.2,10,8.1,190,"Overcast","South"
"7613",2014-11-16,20,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,89.56,0,39.9,30.9,70,30.17,10,9.2,180,"Overcast","South"
"7614",2014-11-16,21,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,83.01,0,41,30,65,30.17,10,8.1,210,"Overcast","SSW"
"7615",2014-11-16,22,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,82.13,0,42.1,30,62,30.16,10,10.4,210,"Overcast","SSW"
"7616",2014-11-16,23,26908650026,"MILDRED SCHOOL 1","kWh",11,16,2014,1,1,82.72,0,41,30.9,67,30.14,10,19.6,250,"Light Rain","WSW"
"7617",2014-11-17,0,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,86.76,0,41,30,65,30.12,10,8.1,220,"Overcast","SW"
"7618",2014-11-17,1,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,86.95,0,41,30,65,30.12,10,8.1,220,"Overcast","SW"
"7619",2014-11-17,2,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,86.75,0,39,32,76,30.1,8,6.9,230,"Light Rain","SW"
"7620",2014-11-17,3,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,86.88,0,37.4,33.8,87,30.05,6,0,0,"Light Rain","Calm"
"7621",2014-11-17,4,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,87.07,0,37,35.1,93,30.04,6,3.5,120,"Rain","ESE"
"7622",2014-11-17,5,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,88,0,37.65,35.8,93,30.03,5,0,0,"Rain","Calm"
"7623",2014-11-17,6,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,229.729992,0,37.9,37.9,100,30.01,4,4.6,10,"Rain","North"
"7624",2014-11-17,7,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,293.62999,1,37.5666666666667,37.5666666666667,100,29.9966666666667,2.43333333333333,5.8,130,"Rain","North"
"7625",2014-11-17,8,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,297.699995,1,39,39,100,29.93,1.2,8.1,30,"Rain","NNE"
"7626",2014-11-17,9,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,297.709993,1,39.1333333333333,39.1333333333333,100,29.9233333333333,1.2,7.7,126.666666666667,"Heavy Rain","North"
"7627",2014-11-17,10,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,298.129991,1,44.1,44.1,100,29.84,1.2,13.8,80,"Light Rain","East"
"7628",2014-11-17,11,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,300.009992,1,45,45,100,29.77,1.2,11.5,80,"Light Rain","East"
"7629",2014-11-17,12,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,294.789994,1,46.2,45.3,96.5,29.73,3,13.25,65,"Light Rain","ENE"
"7630",2014-11-17,13,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,287.399993,1,47.2,47.2,100,29.66,1.5,8.65,60,"Light Rain","ENE"
"7631",2014-11-17,14,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,277.789994,1,48,48,100,29.62,1,3.5,330,"Light Rain","NNW"
"7632",2014-11-17,15,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,270.219995,1,46,46,100,29.57,1.5,3.5,340,"Rain","NNW"
"7633",2014-11-17,16,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,266.659997,1,45.0333333333333,45.0333333333333,100,29.5666666666667,1.5,2.3,103.333333333333,"Heavy Rain","Calm"
"7634",2014-11-17,17,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,213.409995,1,44.7333333333333,44.7333333333333,100,29.5433333333333,3.83333333333333,0,0,"Rain","Calm"
"7635",2014-11-17,18,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,161.989995,1,44.7333333333333,44.7333333333333,100,29.5066666666667,5.33333333333333,0,0,"Rain","Calm"
"7636",2014-11-17,19,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,144.279997,1,45,45,100,29.45,9,8.1,310,"Overcast","NW"
"7637",2014-11-17,20,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,138.969996,0,44.35,44.35,100,29.445,7.5,6.9,305,"Light Rain","NW"
"7638",2014-11-17,21,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,105.229996,0,43.8,43.8,100,29.455,6,8.65,155,"Light Rain","NW"
"7639",2014-11-17,22,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,95.929997,0,43,42.1,97,29.43,8,8.1,320,"Overcast","NW"
"7640",2014-11-17,23,26908650026,"MILDRED SCHOOL 1","kWh",11,17,2014,2,1,95.169999,0,43,43,100,29.45,10,9.2,290,"Mostly Cloudy","WNW"
"7641",2014-11-18,0,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,90.73,0,42.1,41,96,29.46,10,10.4,280,"Clear","West"
"7642",2014-11-18,1,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,87.43,0,43,37,80,29.49,10,18.4,280,"Partly Cloudy","West"
"7643",2014-11-18,2,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,86.32,0,42.1,36,79,29.49,10,9.2,260,"Partly Cloudy","West"
"7644",2014-11-18,3,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,88.17,0,42.1,34,73,29.53,10,12.7,270,"Overcast","West"
"7645",2014-11-18,4,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,95.649999,0,39.9,33.1,77,29.53,10,15,250,"Scattered Clouds","WSW"
"7646",2014-11-18,5,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,97.89,0,39,30.9,73,29.55,10,17.3,270,"Scattered Clouds","West"
"7647",2014-11-18,6,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,235.379996,0,37.9,28.9,70,29.57,10,13.8,280,"Mostly Cloudy","West"
"7648",2014-11-18,7,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,296.319993,1,37.9,30,73,29.61,10,11.5,280,"Overcast","West"
"7649",2014-11-18,8,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,305.479994,1,37.9,25,60,29.64,10,10.4,290,"Mostly Cloudy","WNW"
"7650",2014-11-18,9,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,310.369993,1,37.9,21.9,53,29.65,10,13.8,280,"Scattered Clouds","West"
"7651",2014-11-18,10,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,306.699992,1,39,21,49,29.65,10,17.3,270,"Partly Cloudy","West"
"7652",2014-11-18,11,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,309.069991,1,39,18,43,29.66,10,16.1,260,"Scattered Clouds","West"
"7653",2014-11-18,12,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,299.559992,1,37.9,14,38,29.66,10,21.9,260,"Scattered Clouds","West"
"7654",2014-11-18,13,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,301.909994,1,37,12.9,37,29.69,10,18.4,280,"Partly Cloudy","West"
"7655",2014-11-18,14,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,288.639997,1,35.1,10,35,29.72,10,23,290,"Partly Cloudy","WNW"
"7656",2014-11-18,15,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,273.609996,1,32,7,35,29.77,10,15,280,"Partly Cloudy","West"
"7657",2014-11-18,16,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,284.629992,1,30.9,5,33,29.8,10,21.9,290,"Scattered Clouds","WNW"
"7658",2014-11-18,17,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,235.569994,1,30,5,35,29.83,10,15,270,"Clear","West"
"7659",2014-11-18,18,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,177.169998,1,30,5,35,29.86,10,13.8,260,"Clear","West"
"7660",2014-11-18,19,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,160.509994,1,28.9,3.9,35,29.88,10,18.4,250,"Clear","WSW"
"7661",2014-11-18,20,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,152.009997,0,28.9,3.9,35,29.89,10,16.1,260,"Clear","West"
"7662",2014-11-18,21,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,101.939999,0,28,3.9,36,29.91,10,17.3,260,"Clear","West"
"7663",2014-11-18,22,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,89.1,0,27,3.9,37,29.91,10,11.5,250,"Clear","WSW"
"7664",2014-11-18,23,26908650026,"MILDRED SCHOOL 1","kWh",11,18,2014,3,1,87.37,0,27,6.1,41,29.93,10,19.6,270,"Clear","West"
"7665",2014-11-19,0,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,89.92,0,26.1,6.1,43,29.94,10,17.3,240,"Clear","WSW"
"7666",2014-11-19,1,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,88.85,0,25,6.1,45,29.96,10,18.4,240,"Clear","WSW"
"7667",2014-11-19,2,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,88.93,0,24.1,5,44,29.97,10,17.3,240,"Clear","WSW"
"7668",2014-11-19,3,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,88.9,0,24.1,6.1,46,29.99,10,17.3,260,"Clear","West"
"7669",2014-11-19,4,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,92.56,0,24.1,6.1,46,30.01,10,15,260,"Clear","West"
"7670",2014-11-19,5,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,93.18,0,24.1,6.1,46,30.04,10,16.1,260,"Clear","West"
"7671",2014-11-19,6,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,236.429993,0,24.1,8.1,51,30.06,10,17.3,260,"Clear","West"
"7672",2014-11-19,7,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,300.729995,1,26.1,8.1,47,30.1,10,19.6,270,"Clear","West"
"7673",2014-11-19,8,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,302.919995,1,28,8.1,43,30.12,10,19.6,270,"Clear","West"
"7674",2014-11-19,9,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,309.259993,1,30,8.1,40,30.14,10,17.3,270,"Clear","West"
"7675",2014-11-19,10,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,312.949992,1,33.1,9,37,30.13,10,16.1,280,"Clear","West"
"7676",2014-11-19,11,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,313.979993,1,35.1,9,34,30.12,10,11.5,270,"Clear","West"
"7677",2014-11-19,12,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,315.749994,1,36,9,33,30.11,10,6.9,260,"Clear","West"
"7678",2014-11-19,13,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,310.359993,1,37,8.1,30,30.11,10,8.1,260,"Partly Cloudy","West"
"7679",2014-11-19,14,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,302.919995,1,35.1,8.1,33,30.11,10,10.4,220,"Scattered Clouds","SW"
"7680",2014-11-19,15,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,279.639994,1,35.1,8.1,33,30.11,10,15,230,"Mostly Cloudy","SW"
"7681",2014-11-19,16,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,273.269994,1,33.1,7,34,30.13,10,11.5,230,"Scattered Clouds","SW"
"7682",2014-11-19,17,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,223.459991,1,32,8.1,37,30.13,10,9.2,210,"Clear","SSW"
"7683",2014-11-19,18,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,147.199996,1,30.9,10,42,30.13,10,13.8,210,"Clear","SSW"
"7684",2014-11-19,19,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,132.079997,1,30,10,43,30.12,10,12.7,230,"Clear","SW"
"7685",2014-11-19,20,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,128.229999,0,28.9,12,49,30.11,10,8.1,220,"Partly Cloudy","SW"
"7686",2014-11-19,21,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,117.489999,0,30,14,51,30.09,10,8.1,220,"Overcast","SW"
"7687",2014-11-19,22,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,112.309998,0,30.9,15.1,52,30.09,10,15,230,"Overcast","SW"
"7688",2014-11-19,23,26908650026,"MILDRED SCHOOL 1","kWh",11,19,2014,4,1,107.399998,0,32,15.1,50,30.07,10,18.4,230,"Overcast","SW"
"7689",2014-11-20,0,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,108.169998,0,30.9,14,50,30.05,10,18.4,240,"Overcast","WSW"
"7690",2014-11-20,1,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,107.059997,0,30.9,15.1,52,30.03,10,12.7,220,"Clear","SW"
"7691",2014-11-20,2,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,107.399997,0,32,16,52,30,10,10.4,230,"Scattered Clouds","SW"
"7692",2014-11-20,3,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,108.259999,0,33.1,18,54,29.97,10,12.7,210,"Overcast","SSW"
"7693",2014-11-20,4,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,107.859998,0,32,18,56,29.95,10,8.1,220,"Mostly Cloudy","SW"
"7694",2014-11-20,5,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,109.859997,0,32,19.9,61,29.94,10,10.4,220,"Scattered Clouds","SW"
"7695",2014-11-20,6,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,248.089995,0,32,21,64,29.93,10,8.1,210,"Partly Cloudy","SSW"
"7696",2014-11-20,7,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,301.049996,1,35.1,21,57,29.93,10,9.2,230,"Partly Cloudy","SW"
"7697",2014-11-20,8,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,304.499996,1,37.9,19.9,48,29.9,10,11.5,210,"Partly Cloudy","SSW"
"7698",2014-11-20,9,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,310.949993,1,42.1,21,43,29.88,10,15,220,"Partly Cloudy","SW"
"7699",2014-11-20,10,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,309.869994,1,44.1,21.9,42,29.84,10,20.7,220,"Scattered Clouds","SW"
"7700",2014-11-20,11,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,310.699991,1,45,19.9,37,29.8,10,20.7,240,"Scattered Clouds","WSW"
"7701",2014-11-20,12,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,303.439996,1,48,19,32,29.77,10,21.9,230,"Scattered Clouds","SW"
"7702",2014-11-20,13,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,297.109995,1,48,19,32,29.75,10,23,240,"Partly Cloudy","WSW"
"7703",2014-11-20,14,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,289.459996,1,46.9,19.9,34,29.74,10,16.1,260,"Partly Cloudy","West"
"7704",2014-11-20,15,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,282.289993,1,45,18,34,29.76,10,21.9,250,"Partly Cloudy","WSW"
"7705",2014-11-20,16,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,264.219997,1,43,17.1,35,29.78,10,10.4,260,"Partly Cloudy","West"
"7706",2014-11-20,17,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,207.599993,1,41,17.1,38,29.81,10,8.1,290,"Partly Cloudy","WNW"
"7707",2014-11-20,18,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,133.559998,1,39,17.1,41,29.86,10,11.5,320,"Scattered Clouds","NW"
"7708",2014-11-20,19,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,125.269995,1,36,18,48,29.88,10,12.7,310,"Mostly Cloudy","NW"
"7709",2014-11-20,20,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,124.939997,0,35.1,18,50,29.91,10,10.4,310,"Scattered Clouds","NW"
"7710",2014-11-20,21,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,116.069998,0,34,18,52,29.91,10,9.2,290,"Scattered Clouds","WNW"
"7711",2014-11-20,22,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,115.459996,0,33.1,18,54,29.91,10,8.1,280,"Scattered Clouds","West"
"7712",2014-11-20,23,26908650026,"MILDRED SCHOOL 1","kWh",11,20,2014,5,1,110.359998,0,33.1,15.1,48,29.92,10,19.6,300,"Scattered Clouds","WNW"
"7713",2014-11-21,0,26908650026,"MILDRED SCHOOL 1","kWh",11,21,2014,6,0,111.01,0,32,15.1,50,29.93,10,6.9,290,"Clear","WNW"
"7714",2014-11-21,1,26908650026,"MILDRED SCHOOL 1","kWh",11,21,2014,6,0,110.569996,0,30,15.1,54,29.95,10,12.7,280,"Clear","West"
"7715",2014-11-21,2,26908650026,"MILDRED SCHOOL 1","kWh",11,21,2014,6,0,110.329999,0,28.9,14,54,29.96,10,16.1,280,"Clear","West"
"7716",2014-11-21,3,26908650026,"MILDRED SCHOOL 1","kWh",11,21,2014,6,0,111.109998,0,28.9,12.9,51,29.97,10,15,280,"Clear","West"
"7717",2014-11-21,5,26908650026,"MILDRED SCHOOL 1","kWh",11,21,2014,6,0,113.219999,0,28,14,56,30.01,10,15,270,"Partly Cloudy","West"
